영업소코드,영업소명,연도,차종,교통량
192,곤지암,2008,6종,319101
193,일죽,2008,1종,4763713
193,일죽,2008,2종,563149
193,일죽,2008,3종,301273
193,일죽,2008,4종,221967
193,일죽,2008,5종,206673
193,일죽,2008,6종,145008
194,서이천,2008,1종,4285205
194,서이천,2008,2종,604895
194,서이천,2008,3종,267814
194,서이천,2008,4종,206626
194,서이천,2008,5종,121130
194,서이천,2008,6종,159189
195,대소,2008,1종,3552174
195,대소,2008,2종,591425
195,대소,2008,3종,249078
195,대소,2008,4종,224478
195,대소,2008,5종,193313
195,대소,2008,6종,109166
196,진천,2008,1종,2530462
196,진천,2008,2종,308860
196,진천,2008,3종,172315
196,진천,2008,4종,128700
196,진천,2008,5종,172644
196,진천,2008,6종,79761
197,증평,2008,1종,3569525
197,증평,2008,2종,364262
197,증평,2008,3종,189837
197,증평,2008,4종,117704
197,증평,2008,5종,217477
197,증평,2008,6종,115568
198,서청주,2008,1종,6880035
198,서청주,2008,2종,558942
198,서청주,2008,3종,397466
198,서청주,2008,4종,285980
198,서청주,2008,5종,284406
198,서청주,2008,6종,258741
199,오창,2008,1종,4466843
199,오창,2008,2종,300934
199,오창,2008,3종,238662
199,오창,2008,4종,115488
199,오창,2008,5종,157806
199,오창,2008,6종,166159
200,금산,2008,1종,1670492
200,금산,2008,2종,68418
200,금산,2008,3종,74883
200,금산,2008,4종,39107
200,금산,2008,5종,66179
200,금산,2008,6종,58852
201,칠곡,2008,1종,6030466
201,칠곡,2008,2종,323065
201,칠곡,2008,3종,183407
201,칠곡,2008,4종,63088
201,칠곡,2008,5종,113674
201,칠곡,2008,6종,275965
202,다부,2008,1종,1228692
202,다부,2008,2종,110902
202,다부,2008,3종,38339
202,다부,2008,4종,20426
202,다부,2008,5종,63748
202,다부,2008,6종,42422
203,가산,2008,1종,5310358
203,가산,2008,2종,352802
203,가산,2008,3종,134355
203,가산,2008,4종,105638
203,가산,2008,5종,203560
203,가산,2008,6종,205890
204,추부,2008,1종,1776525
204,추부,2008,2종,123552
204,추부,2008,3종,99686
204,추부,2008,4종,30912
204,추부,2008,5종,53166
204,추부,2008,6종,75440
205,군위,2008,1종,1324124
205,군위,2008,2종,100936
205,군위,2008,3종,30316
205,군위,2008,4종,18100
205,군위,2008,5종,39444
205,군위,2008,6종,51730
206,의성,2008,1종,1771693
206,의성,2008,2종,95752
206,의성,2008,3종,42094
206,의성,2008,4종,16117
206,의성,2008,5종,40643
206,의성,2008,6종,58287
207,남안동,2008,1종,2633649
207,남안동,2008,2종,132037
207,남안동,2008,3종,148119
207,남안동,2008,4종,26267
207,남안동,2008,5종,63573
207,남안동,2008,6종,90616
208,서안동,2008,1종,2072399
208,서안동,2008,2종,109496
208,서안동,2008,3종,117198
208,서안동,2008,4종,24078
208,서안동,2008,5종,92024
208,서안동,2008,6종,69333
209,예천,2008,1종,370919
209,예천,2008,2종,15788
209,예천,2008,3종,6993
209,예천,2008,4종,4868
209,예천,2008,5종,27765
209,예천,2008,6종,12690
210,영주,2008,1종,1630965
210,영주,2008,2종,98330
210,영주,2008,3종,83482
210,영주,2008,4종,23927
210,영주,2008,5종,96302
210,영주,2008,6종,54366
211,풍기,2008,1종,2049464
211,풍기,2008,2종,114690
211,풍기,2008,3종,174328
211,풍기,2008,4종,24574
211,풍기,2008,5종,60997
211,풍기,2008,6종,65758
212,북수원,2008,1종,14356335
212,북수원,2008,2종,727137
212,북수원,2008,3종,627351
212,북수원,2008,4종,274451
212,북수원,2008,5종,267052
212,북수원,2008,6종,659861
213,부곡,2008,1종,3825008
213,부곡,2008,2종,143549
213,부곡,2008,3종,67908
213,부곡,2008,4종,94268
213,부곡,2008,5종,863734
213,부곡,2008,6종,196774
214,동군포,2008,1종,1853706
214,동군포,2008,2종,187946
214,동군포,2008,3종,88873
214,동군포,2008,4종,193798
214,동군포,2008,5종,83450
214,동군포,2008,6종,88526
215,군포,2008,1종,9465939
215,군포,2008,2종,835021
215,군포,2008,3종,377142
215,군포,2008,4종,232766
215,군포,2008,5종,345053
215,군포,2008,6종,503297
216,횡성,2008,1종,1571504
216,횡성,2008,2종,85825
216,횡성,2008,3종,61254
216,횡성,2008,4종,26344
216,횡성,2008,5종,50784
216,횡성,2008,6종,62334
