시군구코드,연도,총인구,근거
12790,2005,86238,옛코드 46820
12790,2006,84338,옛코드 46820
12790,2007,82529,옛코드 46820
12790,2008,81043,옛코드 46820
12790,2009,81148,옛코드 46820
12790,2010,79579,옛코드 46820
12790,2011,78346,옛코드 46820
12790,2012,78150,옛코드 46820
12790,2013,77684,옛코드 46820
12790,2014,76981,옛코드 46820
12790,2015,76194,옛코드 46820
12790,2016,75121,옛코드 46820
12790,2017,73604,옛코드 46820
12790,2018,71901,옛코드 46820
12790,2019,70354,옛코드 46820
12790,2020,68806,옛코드 46820
12790,2021,67166,옛코드 46820
12790,2022,65831,옛코드 46820
12790,2023,64575,옛코드 46820
12790,2024,63120,옛코드 46820
12790,2025,62188,옛코드 46820
12800,2003,63267,옛코드 46830
12800,2004,62336,옛코드 46830
12800,2005,62004,옛코드 46830
12800,2006,61546,옛코드 46830
12800,2007,60742,옛코드 46830
12800,2008,60106,옛코드 46830
12800,2009,59837,옛코드 46830
12800,2010,60082,옛코드 46830
12800,2011,60139,옛코드 46830
12800,2012,59997,옛코드 46830
12800,2013,59061,옛코드 46830
12800,2014,58852,옛코드 46830
12800,2015,58137,옛코드 46830
12800,2016,57045,옛코드 46830
12800,2017,55616,옛코드 46830
12800,2018,54731,옛코드 46830
12800,2019,54593,옛코드 46830
12800,2020,53699,옛코드 46830
12800,2021,52937,옛코드 46830
12800,2022,52395,옛코드 46830
12800,2023,52350,옛코드 46830
12800,2024,51391,옛코드 46830
12800,2025,50069,옛코드 46830
12810,2003,63681,옛코드 46840
12810,2004,62472,옛코드 46840
12810,2005,61915,옛코드 46840
12810,2006,61766,옛코드 46840
12810,2007,63674,옛코드 46840
12810,2008,66598,옛코드 46840
12810,2009,72417,옛코드 46840
12810,2010,74475,옛코드 46840
12810,2011,75718,옛코드 46840
12810,2012,75741,옛코드 46840
12810,2013,79367,옛코드 46840
12810,2014,81696,옛코드 46840
12810,2015,82236,옛코드 46840
12810,2016,82109,옛코드 46840
12810,2017,82872,옛코드 46840
12810,2018,81991,옛코드 46840
12810,2019,81105,옛코드 46840
12810,2020,86132,옛코드 46840
12810,2021,91107,옛코드 46840
12810,2022,90608,옛코드 46840
12810,2023,90296,옛코드 46840
12810,2024,92687,옛코드 46840
12810,2025,95592,옛코드 46840
12820,2003,42119,옛코드 46860
12820,2004,40205,옛코드 46860
12820,2005,40189,옛코드 46860
12820,2006,38647,옛코드 46860
12820,2007,37998,옛코드 46860
12820,2008,37432,옛코드 46860
12820,2009,37089,옛코드 46860
12820,2010,36702,옛코드 46860
12820,2011,36134,옛코드 46860
12820,2012,35780,옛코드 46860
12820,2013,35610,옛코드 46860
12820,2014,35090,옛코드 46860
12820,2015,34876,옛코드 46860
12820,2016,34397,옛코드 46860
12820,2017,34328,옛코드 46860
12820,2018,33420,옛코드 46860
12820,2019,32861,옛코드 46860
12820,2020,32050,옛코드 46860
12820,2021,31274,옛코드 46860
12820,2022,30784,옛코드 46860
12820,2023,30601,옛코드 46860
12820,2024,30010,옛코드 46860
12820,2025,29458,옛코드 46860
12830,2003,64148,옛코드 46870
12830,2004,62959,옛코드 46870
12830,2005,61500,옛코드 46870
12830,2006,60045,옛코드 46870
12830,2007,58837,옛코드 46870
12830,2008,58075,옛코드 46870
12830,2009,57037,옛코드 46870
12830,2010,57362,옛코드 46870
12830,2011,56863,옛코드 46870
12830,2012,57224,옛코드 46870
12830,2013,57617,옛코드 46870
12830,2014,56833,옛코드 46870
12830,2015,56267,옛코드 46870
12830,2016,55618,옛코드 46870
12830,2017,54774,옛코드 46870
12830,2018,54127,옛코드 46870
12830,2019,53852,옛코드 46870
12830,2020,53099,옛코드 46870
12830,2021,51985,옛코드 46870
12830,2022,52197,옛코드 46870
12830,2023,51750,옛코드 46870
12830,2024,52098,옛코드 46870
12830,2025,53526,옛코드 46870
12840,2003,51493,옛코드 46880
12840,2004,50200,옛코드 46880
12840,2005,49165,옛코드 46880
12840,2006,47870,옛코드 46880
12840,2007,47410,옛코드 46880
12840,2008,46602,옛코드 46880
12840,2009,46214,옛코드 46880
12840,2010,46514,옛코드 46880
12840,2011,46245,옛코드 46880
12840,2012,46289,옛코드 46880
12840,2013,46292,옛코드 46880
12840,2014,46273,옛코드 46880
12840,2015,46360,옛코드 46880
12840,2016,46104,옛코드 46880
12840,2017,46111,옛코드 46880
12840,2018,45795,옛코드 46880
12840,2019,45739,옛코드 46880
12840,2020,44464,옛코드 46880
12840,2021,43365,옛코드 46880
12840,2022,43146,옛코드 46880
12840,2023,42543,옛코드 46880
12840,2024,42026,옛코드 46880
12840,2025,42958,옛코드 46880
12850,2003,61145,옛코드 46890
12850,2004,59950,옛코드 46890
12850,2005,58841,옛코드 46890
12850,2006,57464,옛코드 46890
12850,2007,56201,옛코드 46890
12850,2008,54999,옛코드 46890
12850,2009,54301,옛코드 46890
12850,2010,54269,옛코드 46890
12850,2011,54037,옛코드 46890
12850,2012,53871,옛코드 46890
12850,2013,53619,옛코드 46890
12850,2014,53174,옛코드 46890
12850,2015,53014,옛코드 46890
12850,2016,52668,옛코드 46890
12850,2017,52109,옛코드 46890
12850,2018,51477,옛코드 46890
12850,2019,50689,옛코드 46890
12850,2020,49916,옛코드 46890
12850,2021,48631,옛코드 46890
12850,2022,47597,옛코드 46890
12850,2023,46641,옛코드 46890
12850,2024,45631,옛코드 46890
12850,2025,44613,옛코드 46890
12860,2003,38382,옛코드 46900
12860,2004,37329,옛코드 46900
12860,2005,36529,옛코드 46900
12860,2006,35953,옛코드 46900
12860,2007,35206,옛코드 46900
12860,2008,34412,옛코드 46900
12860,2009,33931,옛코드 46900
12860,2010,33743,옛코드 46900
12860,2011,33502,옛코드 46900
12860,2012,33208,옛코드 46900
12860,2013,32998,옛코드 46900
12860,2014,32746,옛코드 46900
12860,2015,32476,옛코드 46900
12860,2016,32078,옛코드 46900
12860,2017,31765,옛코드 46900
12860,2018,31219,옛코드 46900
12860,2019,30715,옛코드 46900
12860,2020,31227,옛코드 46900
12860,2021,30066,옛코드 46900
12860,2022,29507,옛코드 46900
12860,2023,28979,옛코드 46900
12860,2024,28478,옛코드 46900
12860,2025,27964,옛코드 46900
12870,2003,50726,옛코드 46910
12870,2004,47591,옛코드 46910
12870,2005,46451,옛코드 46910
12870,2006,46714,옛코드 46910
12870,2007,45968,옛코드 46910
12870,2008,45718,옛코드 46910
12870,2009,45294,옛코드 46910
12870,2010,45428,옛코드 46910
12870,2011,44355,옛코드 46910
12870,2012,43898,옛코드 46910
12870,2013,44162,옛코드 46910
12870,2014,43747,옛코드 46910
12870,2015,43294,옛코드 46910
12870,2016,42652,옛코드 46910
12870,2017,42070,옛코드 46910
12870,2018,41263,옛코드 46910
12870,2019,40274,옛코드 46910
12870,2020,38938,옛코드 46910
12870,2021,38217,옛코드 46910
12870,2022,37858,옛코드 46910
12870,2023,38037,옛코드 46910
12870,2024,38173,옛코드 46910
12870,2025,41858,옛코드 46910
26140,2003,144305,직접
26140,2004,142460,직접
26140,2005,139607,직접
26140,2006,136226,직접
26140,2007,132803,직접
26140,2008,129385,직접
26140,2009,125785,직접
26140,2010,126040,직접
26140,2011,123718,직접
26140,2012,120828,직접
26140,2013,118783,직접
26140,2014,118115,직접
26140,2015,115963,직접
26140,2016,112973,직접
26140,2017,110039,직접
26140,2018,110534,직접
26140,2019,108229,직접
26140,2020,108135,직접
26140,2021,105164,직접
26140,2022,105192,직접
26140,2023,104089,직접
26140,2024,103188,직접
26140,2025,101892,직접
26170,2003,117617,직접
26170,2004,114204,직접
26170,2005,109879,직접
26170,2006,106890,직접
26170,2007,104881,직접
26170,2008,102764,직접
26170,2009,101153,직접
26170,2010,101514,직접
26170,2011,100420,직접
26170,2012,98529,직접
26170,2013,96011,직접
26170,2014,94565,직접
26170,2015,92069,직접
26170,2016,89826,직접
26170,2017,88868,직접
26170,2018,86912,직접
26170,2019,88165,직접
26170,2020,88901,직접
26170,2021,87679,직접
26170,2022,86462,직접
26170,2023,87792,직접
26170,2024,85911,직접
26170,2025,83851,직접
26200,2003,170355,직접
26200,2004,166054,직접
26200,2005,162961,직접
26200,2006,158780,직접
26200,2007,155273,직접
26200,2008,152118,직접
26200,2009,148139,직접
26200,2010,146798,직접
26200,2011,143205,직접
26200,2012,139765,직접
26200,2013,135816,직접
26200,2014,132102,직접
26200,2015,129385,직접
26200,2016,126362,직접
26200,2017,123521,직접
26200,2018,120109,직접
26200,2019,116711,직접
26200,2020,113342,직접
26200,2021,110638,직접
26200,2022,108156,직접
26200,2023,106548,직접
26200,2024,103737,직접
26200,2025,101580,직접
26230,2003,410603,직접
26230,2004,405534,직접
26230,2005,410610,직접
26230,2006,405775,직접
26230,2007,402359,직접
26230,2008,400516,직접
26230,2009,395689,직접
26230,2010,395826,직접
26230,2011,395044,직접
26230,2012,392731,직접
26230,2013,389765,직접
26230,2014,387378,직접
26230,2015,381572,직접
26230,2016,376526,직접
26230,2017,371703,직접
26230,2018,362357,직접
26230,2019,357880,직접
26230,2020,359886,직접
26230,2021,353159,직접
26230,2022,355917,직접
26230,2023,359508,직접
26230,2024,359281,직접
26230,2025,365378,직접
26260,2003,282056,직접
26260,2004,279366,직접
26260,2005,276095,직접
26260,2006,279528,직접
26260,2007,284901,직접
26260,2008,282673,직접
26260,2009,281644,직접
26260,2010,282779,직접
26260,2011,283742,직접
26260,2012,278767,직접
26260,2013,276689,직접
26260,2014,275971,직접
26260,2015,272837,직접
26260,2016,272745,직접
26260,2017,270727,직접
26260,2018,266515,직접
26260,2019,271247,직접
26260,2020,270745,직접
26260,2021,266866,직접
26260,2022,273226,직접
26260,2023,270815,직접
26260,2024,274370,직접
26260,2025,273277,직접
26290,2003,307287,직접
26290,2004,304481,직접
26290,2005,302257,직접
26290,2006,297893,직접
26290,2007,296666,직접
26290,2008,298314,직접
26290,2009,297963,직접
26290,2010,298458,직접
26290,2011,295121,직접
26290,2012,291175,직접
26290,2013,291770,직접
26290,2014,286989,직접
26290,2015,283101,직접
26290,2016,278779,직접
26290,2017,273854,직접
26290,2018,279917,직접
26290,2019,274480,직접
26290,2020,267731,직접
26290,2021,262069,직접
26290,2022,256333,직접
26290,2023,254185,직접
26290,2024,254498,직접
26290,2025,250668,직접
26320,2003,326710,직접
26320,2004,333316,직접
26320,2005,335699,직접
26320,2006,330446,직접
26320,2007,325302,직접
26320,2008,318859,직접
26320,2009,314227,직접
26320,2010,312218,직접
26320,2011,307988,직접
26320,2012,312937,직접
26320,2013,309719,직접
26320,2014,306974,직접
26320,2015,310484,직접
26320,2016,310202,직접
26320,2017,302924,직접
26320,2018,296952,직접
26320,2019,291132,직접
26320,2020,283952,직접
26320,2021,283211,직접
26320,2022,278857,직접
26320,2023,273596,직접
26320,2024,267692,직접
26320,2025,262862,직접
26350,2003,403585,직접
26350,2004,403432,직접
26350,2005,404599,직접
26350,2006,418875,직접
26350,2007,423816,직접
26350,2008,424455,직접
26350,2009,424974,직접
26350,2010,426729,직접
26350,2011,425618,직접
26350,2012,428188,직접
26350,2013,425536,직접
26350,2014,423531,직접
26350,2015,422818,직접
26350,2016,419853,직접
26350,2017,412039,직접
26350,2018,409347,직접
26350,2019,406102,직접
26350,2020,402169,직접
26350,2021,396438,직접
26350,2022,386785,직접
26350,2023,380448,직접
26350,2024,376404,직접
26350,2025,372604,직접
26380,2003,375283,직접
26380,2004,374248,직접
26380,2005,371909,직접
26380,2006,366865,직접
26380,2007,364693,직접
26380,2008,365368,직접
26380,2009,359800,직접
26380,2010,358730,직접
26380,2011,355443,직접
26380,2012,352726,직접
26380,2013,349110,직접
26380,2014,343371,직접
26380,2015,337781,직접
26380,2016,334603,직접
26380,2017,333301,직접
26380,2018,327791,직접
26380,2019,321004,직접
26380,2020,311757,직접
26380,2021,306003,직접
26380,2022,301987,직접
26380,2023,297831,직접
26380,2024,292491,직접
26380,2025,286222,직접
26410,2003,274696,직접
26410,2004,271046,직접
26410,2005,264880,직접
26410,2006,263338,직접
26410,2007,258934,직접
26410,2008,256398,직접
26410,2009,252039,직접
26410,2010,255419,직접
26410,2011,254720,직접
26410,2012,255692,직접
26410,2013,253526,직접
26410,2014,249856,직접
26410,2015,246026,직접
26410,2016,244624,직접
26410,2017,244469,직접
26410,2018,242956,직접
26410,2019,239062,직접
26410,2020,232666,직접
26410,2021,228049,직접
26410,2022,221256,직접
26410,2023,215590,직접
26410,2024,209932,직접
26410,2025,206588,직접
26440,2003,56415,직접
26440,2004,54711,직접
26440,2005,53808,직접
26440,2006,53169,직접
26440,2007,51819,직접
26440,2008,52156,직접
26440,2009,60372,직접
26440,2010,62594,직접
26440,2011,64733,직접
26440,2012,65806,직접
26440,2013,69873,직접
26440,2014,79619,직접
26440,2015,94608,직접
26440,2016,108909,직접
26440,2017,117382,직접
26440,2018,122957,직접
26440,2019,129566,직접
26440,2020,137957,직접
26440,2021,142918,직접
26440,2022,143207,직접
26440,2023,142396,직접
26440,2024,142789,직접
26440,2025,150299,직접
26470,2003,225473,직접
26470,2004,221853,직접
26470,2005,217763,직접
26470,2006,214809,직접
26470,2007,212658,직접
26470,2008,212810,직접
26470,2009,210390,직접
26470,2010,212696,직접
26470,2011,213326,직접
26470,2012,211536,직접
26470,2013,209290,직접
26470,2014,208012,직접
26470,2015,210718,직접
26470,2016,207268,직접
26470,2017,206742,직접
26470,2018,207840,직접
26470,2019,209395,직접
26470,2020,209157,직접
26470,2021,207144,직접
26470,2022,203536,직접
26470,2023,205766,직접
26470,2024,212589,직접
26470,2025,211727,직접
26500,2003,177119,직접
26500,2004,180576,직접
26500,2005,178684,직접
26500,2006,177814,직접
26500,2007,178253,직접
26500,2008,177140,직접
26500,2009,177292,직접
26500,2010,178267,직접
26500,2011,176691,직접
26500,2012,176666,직접
26500,2013,175098,직접
26500,2014,178480,직접
26500,2015,179795,직접
26500,2016,179324,직접
26500,2017,179996,직접
26500,2018,176246,직접
26500,2019,176148,직접
26500,2020,176894,직접
26500,2021,175095,직접
26500,2022,174806,직접
26500,2023,174518,직접
26500,2024,171918,직접
26500,2025,169112,직접
26530,2003,287938,직접
26530,2004,282097,직접
26530,2005,277481,직접
26530,2006,271484,직접
26530,2007,265512,직접
26530,2008,260897,직접
26530,2009,255274,직접
26530,2010,257843,직접
26530,2011,254413,직접
26530,2012,250424,직접
26530,2013,246797,직접
26530,2014,242953,직접
26530,2015,237711,직접
26530,2016,232800,직접
26530,2017,229219,직접
26530,2018,223361,직접
26530,2019,218094,직접
26530,2020,212586,직접
26530,2021,208298,직접
26530,2022,203789,직접
26530,2023,202932,직접
26530,2024,198635,직접
26530,2025,194124,직접
26710,2003,77632,직접
26710,2004,79788,직접
26710,2005,80104,직접
26710,2006,79334,직접
26710,2007,79565,직접
26710,2008,81159,직접
26710,2009,89384,직접
26710,2010,102557,직접
26710,2011,108095,직접
26710,2012,114566,직접
26710,2013,132507,직접
26710,2014,144748,직접
26710,2015,153093,직접
26710,2016,158527,직접
26710,2017,161651,직접
26710,2018,164864,직접
26710,2019,164716,직접
26710,2020,174545,직접
26710,2021,177125,직접
26710,2022,178614,직접
26710,2023,178729,직접
26710,2024,175626,직접
26710,2025,174898,직접
27110,2003,83517,직접
27110,2004,79911,직접
27110,2005,80081,직접
27110,2006,78615,직접
27110,2007,79093,직접
27110,2008,78824,직접
27110,2009,77585,직접
27110,2010,77857,직접
27110,2011,76600,직접
27110,2012,75439,직접
27110,2013,76246,직접
27110,2014,78812,직접
27110,2015,80928,직접
27110,2016,79712,직접
27110,2017,78986,직접
27110,2018,79401,직접
27110,2019,77421,직접
27110,2020,76547,직접
27110,2021,74791,직접
27110,2022,80199,직접
27110,2023,89064,직접
27110,2024,97711,직접
27110,2025,101007,직접
27140,2003,339511,직접
27140,2004,344328,직접
27140,2005,344082,직접
27140,2006,337902,직접
27140,2007,336049,직접
27140,2008,330996,직접
27140,2009,331421,직접
27140,2010,337529,직접
27140,2011,341206,직접
27140,2012,342092,직접
27140,2013,343802,직접
27140,2014,347975,직접
27140,2015,349728,직접
27140,2016,351352,직접
27140,2017,349379,직접
27140,2018,351291,직접
27140,2019,345469,직접
27140,2020,341920,직접
27140,2021,341436,직접
27140,2022,339530,직접
27140,2023,342813,직접
27140,2024,342339,직접
27140,2025,339281,직접
27170,2003,264699,직접
27170,2004,258098,직접
27170,2005,251004,직접
27170,2006,243560,직접
27170,2007,237757,직접
27170,2008,228720,직접
27170,2009,225193,직접
27170,2010,224618,직접
27170,2011,222619,직접
27170,2012,220211,직접
27170,2013,215399,직접
27170,2014,210770,직접
27170,2015,206028,직접
27170,2016,199507,직접
27170,2017,191992,직접
27170,2018,184372,직접
27170,2019,175277,직접
27170,2020,170700,직접
27170,2021,164528,직접
27170,2022,159827,직접
27170,2023,164088,직접
27170,2024,163135,직접
27170,2025,163956,직접
27200,2003,185566,직접
27200,2004,181381,직접
27200,2005,180011,직접
27200,2006,180481,직접
27200,2007,178530,직접
27200,2008,175317,직접
27200,2009,171873,직접
27200,2010,171197,직접
27200,2011,169095,직접
27200,2012,168715,직접
27200,2013,166062,직접
27200,2014,163492,직접
27200,2015,160852,직접
27200,2016,156433,직접
27200,2017,152845,직접
27200,2018,150501,직접
27200,2019,148113,직접
27200,2020,146632,직접
27200,2021,143175,직접
27200,2022,141519,직접
27200,2023,139187,직접
27200,2024,136263,직접
27200,2025,135542,직접
27230,2003,446318,직접
27230,2004,459741,직접
27230,2005,464559,직접
27230,2006,468030,직접
27230,2007,463056,직접
27230,2008,461518,직접
27230,2009,453367,직접
27230,2010,452505,직접
27230,2011,449775,직접
27230,2012,448485,직접
27230,2013,444359,직접
27230,2014,444375,직접
27230,2015,443119,직접
27230,2016,440383,직접
27230,2017,441375,직접
27230,2018,439489,직접
27230,2019,437710,직접
27230,2020,440263,직접
27230,2021,437008,직접
27230,2022,430912,직접
27230,2023,419624,직접
27230,2024,413010,직접
27230,2025,409854,직접
27260,2003,448430,직접
27260,2004,443881,직접
27260,2005,437356,직접
27260,2006,440172,직접
27260,2007,447164,직접
27260,2008,451732,직접
27260,2009,456196,직접
27260,2010,461988,직접
27260,2011,461083,직접
27260,2012,459779,직접
27260,2013,461004,직접
27260,2014,456505,직접
27260,2015,451786,직접
27260,2016,447011,직접
27260,2017,439211,직접
27260,2018,432759,직접
27260,2019,428614,직접
27260,2020,424314,직접
27260,2021,417097,직접
27260,2022,411553,직접
27260,2023,407331,직접
27260,2024,409107,직접
27260,2025,409222,직접
27290,2003,603949,직접
27290,2004,601467,직접
27290,2005,595860,직접
27290,2006,589041,직접
27290,2007,591169,직접
27290,2008,594616,직접
27290,2009,598011,직접
27290,2010,607083,직접
27290,2011,606542,직접
27290,2012,606557,직접
27290,2013,610358,직접
27290,2014,606433,직접
27290,2015,602641,직접
27290,2016,591891,직접
27290,2017,578068,직접
27290,2018,573413,직접
27290,2019,568887,직접
27290,2020,558631,직접
27290,2021,544926,직접
27290,2022,536989,직접
27290,2023,527781,직접
27290,2024,522021,직접
27290,2025,517059,직접
27710,2003,157554,직접
27710,2004,155905,직접
27710,2005,158353,직접
27710,2006,158314,직접
27710,2007,160443,직접
27710,2008,171001,직접
27710,2009,176135,직접
27710,2010,178899,직접
27710,2011,180351,직접
27710,2012,184366,직접
27710,2013,184358,직접
27710,2014,184902,직접
27710,2015,192747,직접
27710,2016,218268,직접
27710,2017,243375,직접
27710,2018,250543,직접
27710,2019,256540,직접
27710,2020,259339,직접
27710,2021,262451,직접
27710,2022,263162,직접
27710,2023,262084,직접
27710,2024,257580,직접
27710,2025,254659,직접
27720,2003,29762,합산 47720
27720,2004,28825,합산 47720
27720,2005,27709,합산 47720
27720,2006,26687,합산 47720
27720,2007,25781,합산 47720
27720,2008,25309,합산 47720
27720,2009,24966,합산 47720
27720,2010,24736,합산 47720
27720,2011,24268,합산 47720
27720,2012,24119,합산 47720
27720,2013,24172,합산 47720
27720,2014,24170,합산 47720
27720,2015,24126,합산 47720
27720,2016,24171,합산 47720
27720,2017,24215,합산 47720
27720,2018,23919,합산 47720
27720,2019,23843,합산 47720
27720,2020,23256,합산 47720
27720,2021,22945,합산 47720
27720,2022,23340,합산 47720
27720,2023,22988,직접
27720,2024,22463,직접
27720,2025,22452,직접
28177,2003,433138,합산 28170
28177,2004,430889,합산 28170
28177,2005,420403,합산 28170
28177,2006,416672,합산 28170
28177,2007,412379,합산 28170
28177,2008,420741,합산 28170
28177,2009,419935,합산 28170
28177,2010,423876,합산 28170
28177,2011,417996,합산 28170
28177,2012,414500,합산 28170
28177,2013,411330,합산 28170
28177,2014,408305,합산 28170
28177,2015,404893,합산 28170
28177,2016,417103,합산 28170
28177,2017,419267,합산 28170
28177,2018,416542,직접
28177,2019,408862,직접
28177,2020,404343,직접
28177,2021,407464,직접
28177,2022,406004,직접
28177,2023,405995,직접
28177,2024,412274,직접
28177,2025,417578,직접
28185,2003,257564,직접
28185,2004,255998,직접
28185,2005,265658,직접
28185,2006,271010,직접
28185,2007,268780,직접
28185,2008,268668,직접
28185,2009,271497,직접
28185,2010,279230,직접
28185,2011,287903,직접
28185,2012,292589,직접
28185,2013,300305,직접
28185,2014,310703,직접
28185,2015,319052,직접
28185,2016,328627,직접
28185,2017,335142,직접
28185,2018,346359,직접
28185,2019,366550,직접
28185,2020,387450,직접
28185,2021,389644,직접
28185,2022,385796,직접
28185,2023,392416,직접
28185,2024,400213,직접
28185,2025,409437,직접
28200,2003,392478,직접
28200,2004,384244,직접
28200,2005,379310,직접
28200,2006,390044,직접
28200,2007,425217,직접
28200,2008,450054,직접
28200,2009,463414,직접
28200,2010,473423,직접
28200,2011,495469,직접
28200,2012,503597,직접
28200,2013,507021,직접
28200,2014,514656,직접
28200,2015,531395,직접
28200,2016,530982,직접
28200,2017,536578,직접
28200,2018,537161,직접
28200,2019,532704,직접
28200,2020,525354,직접
28200,2021,518272,직접
28200,2022,506181,직접
28200,2023,492415,직접
28200,2024,486225,직접
28200,2025,480147,직접
28237,2003,554027,직접
28237,2004,557144,직접
28237,2005,567347,직접
28237,2006,570283,직접
28237,2007,568905,직접
28237,2008,569246,직접
28237,2009,563920,직접
28237,2010,567493,직접
28237,2011,560936,직접
28237,2012,559047,직접
28237,2013,556985,직접
28237,2014,556992,직접
28237,2015,555844,직접
28237,2016,549716,직접
28237,2017,539941,직접
28237,2018,524640,직접
28237,2019,511577,직접
28237,2020,494962,직접
28237,2021,486765,직접
28237,2022,489118,직접
28237,2023,494138,직접
28237,2024,493200,직접
28237,2025,490442,직접
28245,2003,340175,직접
28245,2004,337103,직접
28245,2005,335435,직접
28245,2006,342335,직접
28245,2007,342564,직접
28245,2008,342299,직접
28245,2009,344039,직접
28245,2010,347810,직접
28245,2011,344299,직접
28245,2012,342202,직접
28245,2013,343806,직접
28245,2014,339538,직접
28245,2015,334332,직접
28245,2016,330284,직접
28245,2017,323784,직접
28245,2018,312680,직접
28245,2019,303471,직접
28245,2020,296750,직접
28245,2021,295696,직접
28245,2022,288856,직접
28245,2023,280266,직접
28245,2024,280227,직접
28245,2025,277721,직접
28710,2003,65044,직접
28710,2004,65114,직접
28710,2005,65389,직접
28710,2006,65510,직접
28710,2007,66466,직접
28710,2008,67387,직접
28710,2009,67049,직접
28710,2010,67104,직접
28710,2011,66779,직접
28710,2012,66752,직접
28710,2013,66735,직접
28710,2014,67118,직접
28710,2015,67667,직접
28710,2016,68010,직접
28710,2017,68754,직접
28710,2018,68896,직접
28710,2019,69178,직접
28710,2020,69203,직접
28710,2021,69693,직접
28710,2022,69803,직접
28710,2023,69005,직접
28710,2024,69402,직접
28710,2025,69698,직접
28720,2003,14270,직접
28720,2004,14820,직접
28720,2005,15609,직접
28720,2006,16491,직접
28720,2007,16980,직접
28720,2008,17376,직접
28720,2009,18221,직접
28720,2010,18739,직접
28720,2011,19485,직접
28720,2012,20039,직접
28720,2013,20698,직접
28720,2014,20703,직접
28720,2015,20962,직접
28720,2016,21351,직접
28720,2017,21573,직접
28720,2018,21036,직접
28720,2019,20566,직접
28720,2020,20455,직접
28720,2021,20342,직접
28720,2022,20613,직접
28720,2023,20377,직접
28720,2024,19996,직접
28720,2025,19636,직접
30110,2003,240212,직접
30110,2004,238532,직접
30110,2005,234724,직접
30110,2006,236504,직접
30110,2007,244496,직접
30110,2008,245973,직접
30110,2009,246116,직접
30110,2010,248835,직접
30110,2011,251285,직접
30110,2012,251945,직접
30110,2013,250653,직접
30110,2014,245493,직접
30110,2015,239579,직접
30110,2016,234959,직접
30110,2017,230516,직접
30110,2018,229071,직접
30110,2019,226771,직접
30110,2020,223021,직접
30110,2021,222222,직접
30110,2022,219751,직접
30110,2023,217628,직접
30110,2024,218513,직접
30110,2025,218664,직접
30140,2003,268351,직접
30140,2004,265962,직접
30140,2005,266635,직접
30140,2006,263592,직접
30140,2007,265430,직접
30140,2008,264678,직접
30140,2009,264035,직접
30140,2010,265846,직접
30140,2011,265502,직접
30140,2012,264125,직접
30140,2013,264913,직접
30140,2014,261165,직접
30140,2015,256186,직접
30140,2016,252490,직접
30140,2017,248933,직접
30140,2018,244421,직접
30140,2019,240473,직접
30140,2020,235550,직접
30140,2021,230341,직접
30140,2022,227108,직접
30140,2023,223256,직접
30140,2024,225008,직접
30140,2025,225645,직접
30170,2003,500551,직접
30170,2004,508552,직접
30170,2005,509225,직접
30170,2006,505600,직접
30170,2007,501935,직접
30170,2008,499172,직접
30170,2009,499297,직접
30170,2010,499742,직접
30170,2011,499124,직접
30170,2012,496513,직접
30170,2013,498917,직접
30170,2014,496132,직접
30170,2015,490859,직접
30170,2016,491011,직접
30170,2017,487448,직접
30170,2018,484663,직접
30170,2019,481222,직접
30170,2020,477880,직접
30170,2021,473365,직접
30170,2022,470374,직접
30170,2023,464634,직접
30170,2024,457951,직접
30170,2025,463351,직접
30200,2003,193974,직접
30200,2004,203478,직접
30200,2005,220767,직접
30200,2006,243130,직접
30200,2007,250523,직접
30200,2008,259831,직접
30200,2009,266585,직접
30200,2010,281692,직접
30200,2011,294353,직접
30200,2012,306312,직접
30200,2013,313968,직접
30200,2014,327461,직접
30200,2015,335312,직접
30200,2016,343222,직접
30200,2017,348428,직접
30200,2018,349790,직접
30200,2019,349373,직접
30200,2020,351047,직접
30200,2021,351277,직접
30200,2022,356093,직접
30200,2023,366845,직접
30200,2024,369468,직접
30200,2025,367534,직접
30230,2003,229208,직접
30230,2004,226947,직접
30230,2005,223287,직접
30230,2006,217332,직접
30230,2007,213275,직접
30230,2008,211241,직접
30230,2009,208147,직접
30230,2010,207549,직접
30230,2011,205339,직접
30230,2012,205688,직접
30230,2013,204360,직접
30230,2014,201558,직접
30230,2015,196839,직접
30230,2016,192688,직접
30230,2017,186902,직접
30230,2018,181991,직접
30230,2019,177031,직접
30230,2020,176384,직접
30230,2021,175046,직접
30230,2022,172746,직접
30230,2023,169853,직접
30230,2024,168217,직접
30230,2025,165535,직접
31110,2003,233629,직접
31110,2004,235232,직접
31110,2005,235417,직접
31110,2006,234896,직접
31110,2007,236573,직접
31110,2008,233898,직접
31110,2009,230212,직접
31110,2010,232915,직접
31110,2011,232634,직접
31110,2012,233013,직접
31110,2013,234607,직접
31110,2014,238825,직접
31110,2015,244481,직접
31110,2016,242536,직접
31110,2017,238652,직접
31110,2018,231973,직접
31110,2019,223581,직접
31110,2020,217595,직접
31110,2021,212883,직접
31110,2022,208132,직접
31110,2023,208668,직접
31110,2024,207000,직접
31110,2025,204169,직접
31140,2003,347485,직접
31140,2004,347323,직접
31140,2005,347162,직접
31140,2006,345769,직접
31140,2007,342675,직접
31140,2008,343922,직접
31140,2009,343740,직접
31140,2010,344131,직접
31140,2011,343504,직접
31140,2012,346836,직접
31140,2013,349064,직접
31140,2014,347759,직접
31140,2015,343598,직접
31140,2016,340714,직접
31140,2017,335439,직접
